;molecule_chembl_id;units;IC50;smiles;pIC50;MW;HBA;HBD;LogP;rule_of_five_conform
687;CHEMBL379849;nM;720.0;Fc1ccccc1\C=C\2/CNC\C(=C/c3ccccc3F)\C2=O;6.142667503568732;311.11217053999997;2;1;3.6041000000000016;yes
688;CHEMBL3699765;nM;736.0;Cc1cc(c2ccn[nH]2)c3nc(c4ccc(cc4)C5(N)CCC5)c(c6ccccc6)n3c1;6.133122185662501;419.21099580000003;4;2;5.7047200000000045;yes
689;CHEMBL188434;nM;741.0;CCn1c(nc2cncc(CNC3CCNCC3)c12)c4nonc4N;6.1301817920206725;342.191657324;9;3;0.9249999999999998;yes
690;CHEMBL3699748;nM;749.0;NC1(CCC1)c2ccc(cc2)c3nc4c(cccn4c3c5ccccc5)c6ccc7cn[nH]c7c6;6.125518182300532;455.2109958000001;4;2;6.549500000000005;yes
692;CHEMBL3672029;nM;761.0;COC(=O)c1cnn2cc(c(nc12)c3ccc(CN4CC(C4)c5n[nH]c(n5)c6ccccn6)cc3)c7c(F)cccc7F;6.118615343229427;578.199028448;9;1;4.907600000000004;yes
693;CHEMBL3699692;nM;769.0;CC(O)c1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1;6.114073660198568;383.19976242;4;2;5.059500000000004;yes
694;CHEMBL261249;nM;770.0;NCC1CCN(CC1)c2ncnc3[nH]ccc23;6.113509274827518;231.14839554399998;4;2;1.1329999999999996;yes
695;CHEMBL3699740;nM;777.0;NC1(CCC1)c2ccc(cc2)c3nc4nc(OCCN5CCCC5=O)ccn4c3c6ccccc6;6.1095789811990855;467.23212516800004;6;1;4.402400000000004;yes
696;CHEMBL2177826;nM;800.0;Nc1ncccc1c2nc3cc(cnc3n2c4ccc(CNC(=O)c5ccccc5)cc4)C6CCCC6;6.096910013008057;488.23245951599995;6;2;5.652300000000005;yes
697;CHEMBL3672094;nM;801.0;OCc1cnn2cc(c(nc12)c3ccc(CN4CC(C4)c5n[nH]c(n5)c6ccccn6)cc3)c7c(F)cccc7F;6.096367483915763;550.2041138280001;8;2;4.613300000000003;yes
698;CHEMBL2325990;nM;805.0;CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(cc4)S(=O)(=O)C;6.094204119632131;442.1787096919999;7;3;1.5365000000000002;yes
700;CHEMBL265451;nM;830.0;NC1CCN(CC1)c2ncnc3[nH]ncc23;6.080921907623925;218.12799444799998;5;2;0.2803999999999996;yes
701;CHEMBL2325742;nM;836.0;C[C@@H](NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4;6.077793722560982;398.162187036;5;3;2.7864000000000013;yes
703;CHEMBL3703152;nM;871.0;N[C@@]1(C[C@H](O)C1)c2ccc(cc2)c3nc4nc(O)ccn4c3c5ccccc5;6.059981844992336;372.15862588;6;3;3.0776000000000012;yes
704;CHEMBL1258899;nM;872.0;N[C@H](Cc1ccc(F)c(F)c1)C(=O)N2CCN(CC2)c3ncnc4ccccc34;6.059483515067433;397.17141673200007;5;1;2.126599999999999;yes
705;CHEMBL264965;nM;880.0;NC1CCN(CC1)c2ccnc3[nH]ccc23;6.055517327849832;216.13749651199998;3;2;1.4903999999999995;yes
707;CHEMBL265193;nM;920.0;NCC1CCN(CC1)c2ncnc3[nH]ncc23;6.036212172654443;232.14364451199998;5;2;0.5279999999999998;yes
708;CHEMBL252457;nM;928.0;CSc1ncc2cc(c3ccccc3)c(nc2n1)c4ccc(CN5CCC(CC5)C(=O)N)cc4;6.032452023781137;469.19363148400004;6;1;4.778000000000004;yes
709;CHEMBL3982161;nM;970.0;NC1(CCC1)c2ccc(cc2)c3nc4c(O)nccn4c3c5ccccc5;6.013228265733755;356.16371126;5;2;4.1068000000000024;yes
710;CHEMBL493911;nM;1000.0;CCn1c(nc2cncc(OC3CCNCC3)c12)c4nonc4N;6.0;329.16002284800004;9;2;1.2141999999999997;yes
712;CHEMBL1258779;nM;1067.0;N[C@H](Cc1ccc(Cl)cc1Cl)C(=O)N2CCN(CC2)c3ncnc4ccccc34;5.97183558057553;429.11231565200006;5;1;3.1552000000000016;yes
714;CHEMBL3672016;nM;1080.0;C(N1CCC(CC1)c2nc3cccnc3[nH]2)c4ccc(cc4)c5nc6ccnn6cc5c7ccccc7;5.966576244513051;485.2327938640001;6;1;5.714200000000004;yes
716;CHEMBL3703170;nM;1093.0;Cc1cccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n12;5.961379838050298;353.18919773600004;3;1;5.314620000000004;yes
717;CHEMBL3672056;nM;1100.0;Cc1nc2nc(c3ccc(CN4CCC(CC4)c5n[nH]c(n5)c6cnccn6)cc3)c(cn2n1)c7ccc(F)cc7F;5.9586073148417755;564.2309972720002;9;1;4.999620000000005;yes
718;CHEMBL403354;nM;1160.0;CSc1ncc2cc(c3ccccc3)c(nc2n1)c4ccc(CNCCc5cccnc5)cc4;5.935542010773082;463.18306680000006;6;1;5.808000000000006;yes
719;CHEMBL572629;nM;1179.0;CC1=NC(=C(NC1=O)c2ccc(CN3CCC(CC3)N4C(=O)Nc5ccccc45)cc2)c6ccccc6;5.928486194904911;491.23212516800004;5;2;4.892420000000004;yes
721;CHEMBL3667045;nM;1220.0;C(N1CCC(CC1)c2nc3ccncc3[nH]2)c4ccc(cc4)c5nc6nccn6cc5c7ccccc7;5.9136401693252525;485.2327938640001;6;1;5.714200000000005;yes
722;CHEMBL255559;nM;1228.0;Nc1nn(CCO)c2nc(c3ccc(CN4CCC(CC4)N5C(=O)Nc6ccccc56)cc3)c(cc12)c7ccccc7;5.9108016331948505;559.2695732960001;8;3;4.819900000000003;yes
723;CHEMBL252054;nM;1242.0;CSc1ncc2cc(c3ccccc3)c(nc2n1)c4ccc(CNCCc5c[nH]cn5)cc4;5.905878404159439;452.17831576800006;6;2;5.136100000000004;yes
724;CHEMBL1258442;nM;1288.0;N[C@H](Cc1ccc(F)cc1)C(=O)N2CCN(CC2)c3ncnc4ccccc34;5.890084136976206;379.18083854400004;5;1;1.9874999999999998;yes
725;CHEMBL276130;nM;1299.0;CSc1ncc2cc(c3ccccc3)c(nc2n1)c4ccc(CNCCC(=O)N)cc4;5.886390848926972;429.16233135600004;6;2;4.045700000000002;yes
727;CHEMBL3703160;nM;1318.0;CCC(=O)CCc1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1;5.880084589742008;423.231062548;4;1;5.917900000000006;yes
729;CHEMBL3699769;nM;1375.0;Cc1cc(C(=O)N)c2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1;5.8616973018337175;396.195011388;4;2;4.413520000000003;yes
730;CHEMBL252056;nM;1381.0;CSc1ncc2cc(c3ccccc3)c(nc2n1)c4ccc(CNCCc5nccs5)cc4;5.8598063214213685;469.13948773600004;7;1;5.869500000000005;yes
731;CHEMBL2035019;nM;1439.0;NC1(CCC1)c2ccc(cc2)c3nn4ccnc4cc3c5ccccc5;5.841939206063395;340.16879664;4;1;4.401200000000003;yes
733;CHEMBL3699737;nM;1483.0;CN(C)C(=O)c1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1;5.828858848971617;410.210661452;4;1;4.708000000000004;yes
734;CHEMBL1258550;nM;1485.0;COc1ccc(C[C@@H](N)C(=O)N2CCN(CC2)c3ncnc4ccccc34)cc1;5.828273546346768;391.20082504000004;6;1;1.857000000000001;yes
735;CHEMBL564972;nM;1500.0;O=C1COc2ccc(cc2N1)c3cc(cc(n3)c4ccc5OC(=O)Nc5c4)c6ccccc6;5.823908740944319;435.121906024;5;2;4.8480000000000025;yes
736;CHEMBL252259;nM;1514.0;CSc1ncc2cc(c3ccccc3)c(nc2n1)c4ccc(CNCCCn5ccnc5)cc4;5.8198741248359465;466.19396583200006;7;1;5.457100000000005;yes
737;CHEMBL3699725;nM;1592.0;NC1(CCC1)c2ccc(cc2)c3nc4c(C=C)cccn4c3c5ccccc5;5.79805693659835;365.18919773600004;3;1;5.649200000000005;yes
738;CHEMBL375509;nM;1600.0;CNCc1cccc(c1)c2ncnc3[nH]cnc23;5.795880017344076;239.11709541599998;4;2;1.7392999999999998;yes
740;CHEMBL252055;nM;1709.0;CSc1ncc2cc(c3ccccc3)c(nc2n1)c4ccc(CNCCc5nc[nH]n5)cc4;5.767257937279263;453.1735647360001;7;2;4.531100000000003;yes
741;CHEMBL3672479;nM;1726.0;Cc1cnc2cc(c3ccccc3)c(nn12)c4ccc(cc4)C5(N)CCC5;5.762959208620808;354.18444670400004;4;1;4.709620000000004;yes
743;CHEMBL403355;nM;1792.0;CSc1ncc2cc(c3ccccc3)c(nc2n1)c4ccc(CNCCc5n[nH]c(C)n5)cc4;5.746661994673892;467.1892148000001;7;2;4.839520000000004;yes
745;CHEMBL2338333;nM;1900.0;CN1C\C(=C/c2ccccn2)\C(=O)\C(=C\c3ccccn3)\C1;5.721246399047171;291.137162164;4;0;2.458100000000001;yes
747;CHEMBL1956071;nM;1950.0;CCn1c(nc2cncc(C(=O)N3CC[C@H](N)C3)c12)c4nonc4N;5.709965388637482;342.15527181600004;9;2;0.2565999999999999;yes
748;CHEMBL3699702;nM;1958.0;COCCNCc1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1;5.70818731253288;426.24196158;5;2;4.742200000000004;yes
749;CHEMBL2177376;nM;2005.0;C[C@@H]1C[C@@H](O)c2ncnc(N3CCN(CC3)C(=O)[C@H](CNCC(F)(F)F)c4ccc(Cl)cc4)c12;5.697885623043799;497.18053744400004;6;2;3.254900000000001;yes
750;CHEMBL3703167;nM;2026.0;NC1(CCC1)c2ccc(cc2)c3nc4cc(O)ccn4c3c5ccccc5;5.693360558975738;355.168462292;4;2;4.711800000000003;yes
753;CHEMBL252653;nM;2106.0;CSc1ncc2cc(c3ccccc3)c(nc2n1)c4ccc(CN5CCC(CC5)C(=O)NCCC(=O)N)cc4;5.676541633150532;540.230745264;7;2;4.284300000000003;yes
755;CHEMBL523695;nM;2340.0;CCn1c(nc2cncc(C(=O)N3CC[C@@H](N)C3)c12)c4nonc4N;5.6307841425898575;342.15527181600004;9;2;0.2565999999999999;yes
757;CHEMBL493066;nM;2510.0;CCn1c(nc2cncc(C(=O)N3CCNCC3)c12)c4nonc4N;5.600326278518962;342.15527181600004;9;2;0.12879999999999991;yes
758;CHEMBL494662;nM;2570.0;CCn1c(nc2cncc(C(=O)NC3CCNCC3)c12)c4nonc4N;5.590066876668706;356.17092188000004;9;3;0.5651999999999997;yes
759;CHEMBL226870;nM;3000.0;NCCCc1ccc(cc1)c2cn[nH]c2;5.522878745280337;201.12659748;2;2;1.968;yes
760;CHEMBL2012701;nM;3021.0;CCc1n[nH]c2ncnc(N3CCN(CC3)c4cc(Cl)cc(NCCN(C)C)c4C)c12;5.5198492747267185;442.23602067200005;7;2;3.177220000000001;yes
761;CHEMBL227998;nM;3200.0;NCCc1cccc(c1)c2ncnc3[nH]cnc23;5.494850021680094;239.11709541599998;4;2;1.5210999999999997;yes
762;CHEMBL2036343;nM;3300.0;O=C1\C(=C\c2ccccn2)\CSC/C/1=C\c3ccccn3;5.481486060122112;294.08268406800005;4;0;3.259500000000002;yes
764;CHEMBL506153;nM;3980.0;CCn1c(nc2cncc(C(=O)NCCNC)c12)c3nonc3N;5.4001169279263115;330.15527181600004;9;3;0.03260000000000096;yes
765;CHEMBL2177383;nM;4177.0;CC(C)NC[C@@H](C(=O)N1CCN(CC1)c2ncnc3c2[C@H](C)CC3(F)F)c4ccc(Cl)cc4;5.379135524734878;477.2106947;5;1;4.159400000000003;yes
766;CHEMBL590109;nM;4200.0;NCCn1cc(c2cc(c3cc4ccccc4s3)c5[nH]ncc5c2)c6nc(N)ncc16;5.376750709602098;425.1422646080001;7;3;4.397200000000002;yes
767;CHEMBL1258441;nM;4371.0;N[C@H](Cc1ccc(cc1)C#N)C(=O)N2CCN(CC2)c3ncnc4ccccc34;5.359419193510346;386.185509324;6;1;1.7200799999999998;yes
769;CHEMBL3672504;nM;4823.0;Cc1nc2cc(c3ccccc3)c(nn2c1c4ccc(cc4)C(=O)N)c5ccc(cc5)C6(N)CCC6;5.316682738078118;473.22156048400007;5;2;5.475520000000005;yes
770;CHEMBL1257281;nM;4951.0;COc1cc(C[C@@H](N)C(=O)N2CCN(CC2)c3ncnc4ccccc34)cc(OC)c1;5.305307073668517;421.211389724;7;1;1.8656000000000008;yes
771;CHEMBL1257280;nM;5027.0;N[C@H](Cc1cc(F)cc(F)c1)C(=O)N2CCN(CC2)c3ncnc4ccccc34;5.298691114771924;397.17141673200007;5;1;2.126599999999999;yes
772;CHEMBL3672503;nM;5107.0;Cc1nc2cc(c3ccccc3)c(nn2c1c4ccc(F)cc4)c5ccc(cc5)C6(N)CCC6;5.29183414214446;448.20632502000007;4;1;6.515720000000005;yes
773;CHEMBL252654;nM;5127.0;CSc1ncc2cc(c3ccccc3)c(nc2n1)c4ccc(CN5CCC(CC5)NC(=O)CNC(=O)C)cc4;5.2901366825595995;540.230745264;7;2;4.297400000000002;yes
774;CHEMBL228224;nM;5200.0;Cc1n[nH]cc1c2ccc(CCN)cc2;5.2839966563652006;201.12659748;2;2;1.8863199999999998;yes
775;CHEMBL3672505;nM;5228.0;Cc1nc2cc(c3ccccc3)c(nn2c1c4ccn[nH]4)c5ccc(cc5)C6(N)CCC6;5.281664421091493;420.20624476800003;5;2;5.099720000000004;yes
777;CHEMBL1258778;nM;5586.0;N[C@H](Cc1cccc(Cl)c1)C(=O)N2CCN(CC2)c3ncnc4ccccc34;5.2528990686350125;395.15128800400004;5;1;2.5018000000000002;yes
779;CHEMBL593573;nM;6300.0;CCNc1nc(c2cocc2)c(cc1OC[C@@H](N)Cc3ccccc3)c4cnc5[nH]nc(C)c5n4;5.200659450546418;469.2226231040001;8;3;4.363920000000002;yes
780;CHEMBL376388;nM;6900.0;CNCc1ccc(cc1)c2ncnc3[nH]cnc23;5.161150909262744;239.11709541599998;4;2;1.7392999999999998;yes
783;CHEMBL2325988;nM;8111.0;CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4cccnc4;5.090925598599097;365.196408356;6;3;1.5279999999999998;yes
785;CHEMBL1258329;nM;8362.0;N[C@H](Cc1ccccc1)C(=O)N2CCN(CC2)c3ncnc4ccccc34;5.077689836785604;361.190260356;5;1;1.8484;yes
786;CHEMBL2325991;nM;8578.0;COc1ccc(cc1OC)C(C)NC(=O)C2(N)CCN(CC2)c3ncnc4[nH]ccc34;5.066613958096946;424.22228875600007;7;3;2.1502;yes
787;CHEMBL251860;nM;8923.0;CSc1ncc2cc(c3ccccc3)c(nc2n1)c4ccc(CNCCCN5CCN(C)CC5)cc4;5.049489107014002;498.25656608800006;7;1;4.807800000000005;yes
788;CHEMBL227727;nM;9500.0;NCCc1ccc(cc1)c2ncnc3[nH]cnc23;5.022276394711152;239.11709541599998;4;2;1.5210999999999997;yes
789;CHEMBL2420911;nM;9500.0;C1CNCC2(C1)CCN(CC2)c3ncnc4[nH]cnc34;5.022276394711152;272.17494464;5;2;1.3228999999999989;yes
791;CHEMBL493067;nM;10000.0;CCn1c(nc2cncc(C(=O)NC3CCCNC3)c12)c4nonc4N;5.0;356.17092188000004;9;3;0.5651999999999997;yes
792;CHEMBL3884319;nM;10000.0;CC1(C)C(=O)N([C@H]2CCc3c(O)cccc23)c4nc(Nc5ccccc5)ncc14;5.0;386.174275944;5;2;4.2375000000000025;yes
793;CHEMBL3672512;nM;10120.0;COC(=O)\C=C\c1c(C)nc2cc(c3ccccc3)c(nn12)c4ccc(cc4)C5(N)CCC5;4.99481948749622;438.20557607200004;6;1;4.895820000000004;yes
794;CHEMBL226766;nM;12000.0;Cc1[nH]ncc1c2ccc(CN)cc2;4.920818753952375;187.110947416;2;2;1.8438199999999998;yes
796;CHEMBL440560;nM;15700.0;O=C1NC(=C(N=C1)c2ccc(CN3CCC(CC3)N4C(=O)Nc5ccccc45)cc2)c6ccccc6;4.804100347590767;477.21647510400004;5;2;4.584000000000003;yes
797;CHEMBL2325989;nM;16498.0;CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccccn4;4.782568700732144;365.196408356;6;3;1.5279999999999998;yes
798;CHEMBL3672513;nM;16689.0;Cc1nc2cc(c3ccccc3)c(nn2c1C=C)c4ccc(cc4)C5(N)CCC5;4.777569685339508;380.20009676800004;4;1;5.352620000000004;yes
799;CHEMBL3672501;nM;16725.0;Cc1nc2cc(c3ccccc3)c(nn2c1c4ccc(F)c(CO)c4)c5ccc(cc5)C6(N)CCC6;4.776633873560139;478.21688970400004;5;2;6.008020000000006;yes
800;CHEMBL3672500;nM;16764.0;Cc1nc2cc(c3ccccc3)c(nn2c1c4cccc(c4)C(=O)N)c5ccc(cc5)C6(N)CCC6;4.775622347838193;473.22156048400007;5;2;5.475520000000005;yes
801;CHEMBL3672506;nM;17150.0;Cc1cc([nH]n1)c2c(C)nc3cc(c4ccccc4)c(nn23)c5ccc(cc5)C6(N)CCC6;4.7657358756212105;434.22189483200003;5;2;5.408140000000005;yes
802;CHEMBL252260;nM;17470.0;CSc1ncc2cc(c3ccccc3)c(nc2n1)c4ccc(CN(C)CCc5cn[nH]c5)cc4;4.757707095017069;466.19396583200006;6;1;5.478300000000005;yes
803;CHEMBL428462;nM;18000.0;Clc1ccc(cc1)C2(CCNCC2)c3ccc(cc3)c4cn[nH]c4;4.7447274948966935;337.13457532000007;2;2;4.399600000000003;yes
805;CHEMBL3672514;nM;20000.0;CCc1c(C)nc2cc(c3ccccc3)c(nn12)c4ccc(cc4)C5(N)CCC5;4.698970004336019;382.21574683200004;4;1;5.272020000000005;yes
806;CHEMBL3639713;nM;20000.0;Cc1cn2nc(c3ccc(cc3)C4(N)CCC4)c(cc2n1)c5ccccc5;4.698970004336019;354.184446704;4;1;4.709620000000004;yes
807;CHEMBL3672511;nM;20000.0;Cc1nc2cc(c3ccccc3)c(nn2c1\C=C\C(=O)N)c4ccc(cc4)C5(N)CCC5;4.698970004336019;423.20591042000007;5;2;4.208120000000001;yes
808;CHEMBL362455;nM;23000.0;CC(C)(N)c1ccc(cc1)c2nc3ccccc3nc2c4ccccc4;4.638272163982408;339.17354767200004;3;1;5.157600000000004;yes
809;CHEMBL178397;nM;24000.0;CC1=NC(=C(NC1=O)c2ccccc2)c3ccc(CN4CCC(CC4)N5C(=O)Nc6ccccc56)cc3;4.619788758288394;491.23212516800004;5;2;4.892420000000004;yes
810;CHEMBL460472;nM;25000.0;COc1ccc2c(Oc3ccc(NC(=O)C4=C(C)N(CC(C)(C)O)N(C4=O)c5ccccc5)nc3)ccnc2c1;4.6020599913279625;539.216869028;9;2;4.714720000000003;yes
812;CHEMBL1258663;nM;26500.0;N[C@H](Cc1ccccc1Cl)C(=O)N2CCN(CC2)c3ncnc4ccccc34;4.576754126063191;395.15128800400004;5;1;2.5018000000000002;yes
813;CHEMBL223393;nM;31000.0;NCC(c1ccc(Cl)cc1)c2ccc(cc2)c3cn[nH]c3;4.508638306165727;297.103275192;2;2;3.820700000000002;yes
814;CHEMBL227924;nM;34000.0;NC[C@@H](c1ccc(Cl)cc1)c2ccc(cc2)c3cn[nH]c3;4.4685210829577455;297.103275192;2;2;3.820700000000002;yes
816;CHEMBL1257164;nM;37826.0;N[C@H](Cc1ccc(cc1)c2ccccc2)C(=O)N3CCN(CC3)c4ncnc5ccccc45;4.422209581778241;437.22156048400007;5;1;3.5154000000000023;yes
817;CHEMBL264667;nM;41000.0;NC(=O)C1CCN(CC1)c2ncnc3[nH]cnc23;4.3872161432802645;246.12290906799998;5;2;0.05460000000000004;yes
819;CHEMBL2177830;nM;51000.0;Nc1ncccc1c2nc3cc(cnc3n2c4ccc(CNC(=O)c5ccccc5)cc4)c6ccccc6;4.292429823902062;496.20115938799995;6;2;5.661700000000004;yes
820;CHEMBL264666;nM;59000.0;C1CCN(CC1)c2ncnc3[nH]cnc23;4.229147988357856;203.11709541599998;4;1;1.3431999999999997;yes
821;CHEMBL2420909;nM;66000.0;C1CCC2(CCN(CC2)c3ncnc4[nH]cnc34)NC1;4.180456064458132;272.17494464;5;2;1.4653999999999998;yes
822;CHEMBL540487;nM;72000.0;Cc1n[nH]c(C)c1c2ccccc2;4.142667503568732;172.100048384;1;1;2.6935400000000005;yes
823;CHEMBL228114;nM;80000.0;Cc1n[nH]cc1c2ccccc2;4.096910013008056;158.08439832;1;1;2.3851200000000006;yes
824;CHEMBL265194;nM;110000.0;Cc1nc2c(ncnc2[nH]1)N3CCC(N)CC3;3.958607314841775;232.14364451199998;5;2;0.58882;yes
825;CHEMBL390066;nM;135000.0;c1ccc(cc1)c2cn[nH]c2;3.8696662315049934;144.068748256;1;1;2.0766999999999998;yes
826;CHEMBL1609052;nM;660000.0;Cc1n[nH]c(N)c1c2ccccc2;3.180456064458132;173.095297352;2;2;1.9673199999999997;yes
